TIME(unitless),BITDEP(ft),BLOCKCOMP(ft),DEP_RTN(ft),DEPTH(ft),FLOWIN(USgal/min),FLOWOUTPC(%),ROP_AVG(ft/h),DIFP(psi)
2018-07-25T23:46:49.0000000-06:00,4735.491,63.662,4732.5,4735.491,799.292,39.954,128.641,515.108
2018-07-25T23:46:51.0000000-06:00,4735.582,63.593,4733,4735.582,799.857,39.776,128.641,573.316
2018-07-25T23:46:53.0000000-06:00,4735.651,63.502,4733,4735.651,799.574,39.692,128.641,582.829
2018-07-25T23:46:55.0000000-06:00,4735.736,63.416,4733,4735.736,799.857,39.73,128.641,553.529
2018-07-25T23:46:57.0000000-06:00,4735.797,63.355,4733,4735.797,799.574,39.614,128.641,578.186
2018-07-25T23:46:59.0000000-06:00,4735.862,63.291,4733,4735.862,799.575,39.538,145.886,558.786
2018-07-25T23:47:01.0000000-06:00,4735.96,63.22,4733.5,4735.96,799.574,39.817,145.886,586.692
2018-07-25T23:47:03.0000000-06:00,4736.022,63.13,4733.5,4736.022,799.857,39.968,145.886,591.622
2018-07-25T23:47:05.0000000-06:00,4736.118,63.035,4733.5,4736.118,799.292,39.789,145.886,534.622
2018-07-25T23:47:07.0000000-06:00,4736.204,62.948,4733.5,4736.204,799.857,40.307,145.886,497.056
2018-07-25T23:47:09.0000000-06:00,4736.286,62.866,4733.5,4736.286,799.574,40.519,145.786,511.472
2018-07-25T23:47:11.0000000-06:00,4736.374,62.779,4733.5,4736.374,799.857,40.519,145.786,472.965
2018-07-25T23:47:13.0000000-06:00,4736.451,62.702,4734,4736.451,799.857,40.335,145.786,485.741
2018-07-25T23:47:15.0000000-06:00,4736.511,62.649,4734,4736.511,799.857,40.939,145.786,516.998
2018-07-25T23:47:17.0000000-06:00,4736.531,62.621,4734,4736.531,799.857,40.806,145.786,504.959
2018-07-25T23:47:19.0000000-06:00,4736.553,62.599,4734,4736.553,799.857,40.931,104.733,490.998
2018-07-25T23:47:21.0000000-06:00,4736.586,62.566,4734,4736.586,799.857,41.124,104.733,439.629
2018-07-25T23:47:23.0000000-06:00,4736.663,62.518,4734,4736.663,799.857,41.054,104.733,418.672
2018-07-25T23:47:25.0000000-06:00,4736.717,62.436,4734.5,4736.717,800.14,40.755,104.733,431.225
2018-07-25T23:47:27.0000000-06:00,4736.772,62.38,4734.5,4736.772,800.141,40.543,104.733,404.415
2018-07-25T23:47:29.0000000-06:00,4736.868,62.285,4734.5,4736.868,800.424,39.957,107.484,439.278
2018-07-25T23:47:31.0000000-06:00,4736.921,62.231,4734.5,4736.921,800.424,39.921,107.484,454.639
2018-07-25T23:47:33.0000000-06:00,4736.956,62.196,4734.5,4736.956,800.424,40.818,107.484,469.851
2018-07-25T23:47:35.0000000-06:00,4736.989,62.164,4734.5,4736.989,799.857,41.45,107.484,459.957
2018-07-25T23:47:37.0000000-06:00,4737.02,62.132,4735,4737.02,799.857,41.38,107.484,484.47
2018-07-25T23:47:39.0000000-06:00,4737.106,62.046,4735,4737.106,800.141,41.887,107.484,461.533
2018-07-25T23:47:41.0000000-06:00,4737.181,61.971,4735,4737.181,799.574,41.472,85.402,505.516
2018-07-25T23:47:43.0000000-06:00,4737.252,61.878,4735,4737.252,799.857,41.151,85.402,494.097
2018-07-25T23:47:45.0000000-06:00,4737.329,61.823,4735,4737.329,799.857,40.664,85.402,496.53
2018-07-25T23:47:47.0000000-06:00,4737.407,61.746,4735,4737.407,800.14,40.924,85.402,496.864
2018-07-25T23:47:49.0000000-06:00,4737.442,61.71,4735,4737.442,800.14,41.07,85.402,495.085
2018-07-25T23:47:51.0000000-06:00,4737.544,61.608,4735.5,4737.544,800.14,41.107,128.015,477.321
2018-07-25T23:47:53.0000000-06:00,4737.603,61.55,4735.5,4737.603,799.857,40.92,128.015,443.556
2018-07-25T23:47:55.0000000-06:00,4737.651,61.502,4735.5,4737.651,800.14,40.972,128.015,471.192
2018-07-25T23:47:57.0000000-06:00,4737.686,61.466,4735.5,4737.686,799.857,40.933,128.015,496.446
2018-07-25T23:47:59.0000000-06:00,4737.785,61.391,4735.5,4737.785,799.857,40.967,128.015,554.629
2018-07-25T23:48:01.0000000-06:00,4737.838,61.315,4735.5,4737.838,799.574,41.02,128.015,586.623
2018-07-25T23:48:03.0000000-06:00,4737.911,61.242,4735.5,4737.911,799.574,40.67,103.951,612
2018-07-25T23:48:05.0000000-06:00,4737.963,61.19,4736,4737.963,799.292,40.594,103.951,595.568
2018-07-25T23:48:07.0000000-06:00,4738.049,61.104,4736,4738.049,799.292,40.533,103.951,531.367
2018-07-25T23:48:09.0000000-06:00,4738.104,61.049,4736,4738.104,799.574,40.241,103.951,521.174
2018-07-25T23:48:11.0000000-06:00,4738.213,60.94,4736,4738.213,799.574,40.232,103.951,548.526
2018-07-25T23:48:13.0000000-06:00,4738.297,60.856,4736,4738.297,799.574,40.806,103.951,551.167
2018-07-25T23:48:15.0000000-06:00,4738.362,60.791,4736,4738.362,799.574,40.601,146.58,544.43
2018-07-25T23:48:17.0000000-06:00,4738.472,60.68,4736.5,4738.472,799.574,40.33,146.58,495.284
2018-07-25T23:48:19.0000000-06:00,4738.539,60.613,4736.5,4738.539,799.857,40.513,146.58,503.583
2018-07-25T23:48:21.0000000-06:00,4738.65,60.516,4736.5,4738.65,799.574,40.778,146.58,523.85
2018-07-25T23:48:23.0000000-06:00,4738.695,60.457,4736.5,4738.695,799.857,40.591,146.58,520.261
2018-07-25T23:48:25.0000000-06:00,4738.827,60.326,4736.5,4738.827,799.574,41.203,167.37,503.204
2018-07-25T23:48:27.0000000-06:00,4738.892,60.26,4736.5,4738.892,800.14,41.745,167.37,498.296
2018-07-25T23:48:29.0000000-06:00,4739.001,60.205,4736.5,4739.001,799.574,42.129,167.37,541.492
2018-07-25T23:48:31.0000000-06:00,4739.082,60.07,4736.5,4739.082,799.857,41.878,167.37,577.538
2018-07-25T23:48:33.0000000-06:00,4739.181,59.972,4736.5,4739.181,799.292,42.016,167.37,566.033
2018-07-25T23:48:35.0000000-06:00,4739.273,59.88,4736.5,4739.273,799.857,41.505,167.37,595.765
2018-07-25T23:48:37.0000000-06:00,4739.384,59.812,4736.5,4739.384,799.292,41.029,153.566,588.366
2018-07-25T23:48:39.0000000-06:00,4739.452,59.743,4737,4739.452,799.857,40.871,153.566,581.672
2018-07-25T23:48:41.0000000-06:00,4739.545,59.608,4737,4739.545,799.292,41.005,153.566,537.716
2018-07-25T23:48:43.0000000-06:00,4739.635,59.518,4737,4739.635,799.292,40.672,153.566,536.351
2018-07-25T23:48:45.0000000-06:00,4739.716,59.436,4737,4739.716,799.292,40.901,153.566,546.069
2018-07-25T23:48:47.0000000-06:00,4739.805,59.347,4737,4739.805,799.857,41.03,167.28,583.481
2018-07-25T23:48:49.0000000-06:00,4739.891,59.243,4737,4739.891,799.292,41.314,167.28,568.896
2018-07-25T23:48:51.0000000-06:00,4739.972,59.181,4737.5,4739.972,799.857,41.454,167.28,529.766
2018-07-25T23:48:53.0000000-06:00,4740.038,59.114,4737.5,4740.038,799.574,41.611,167.28,528.595
2018-07-25T23:48:55.0000000-06:00,4740.093,59.06,4737.5,4740.093,799.574,41.401,167.28,558.957
2018-07-25T23:48:57.0000000-06:00,4740.157,59.037,4737.5,4740.157,799.574,41.466,125.486,593.253
2018-07-25T23:48:59.0000000-06:00,4740.248,58.905,4737.5,4740.248,799.574,40.919,125.486,589.048
2018-07-25T23:49:01.0000000-06:00,4740.332,58.821,4737.5,4740.332,799.292,40.018,125.486,573.58
2018-07-25T23:49:03.0000000-06:00,4740.424,58.728,4737.5,4740.424,799.574,39.793,125.486,561.554
2018-07-25T23:49:05.0000000-06:00,4740.494,58.658,4737.5,4740.494,799.574,40.394,125.486,542.531
2018-07-25T23:49:07.0000000-06:00,4740.605,58.547,4737.5,4740.605,799.574,40.511,125.486,519.78
2018-07-25T23:49:09.0000000-06:00,4740.725,58.427,4738,4740.725,799.292,40.717,170.4,601.303
2018-07-25T23:49:11.0000000-06:00,4740.798,58.355,4738,4740.798,799.574,41.115,170.4,602.775
2018-07-25T23:49:13.0000000-06:00,4740.855,58.298,4738,4740.855,799.574,41.626,170.4,607.022
2018-07-25T23:49:15.0000000-06:00,4740.965,58.188,4738,4740.965,799.857,41.067,170.4,555.853
2018-07-25T23:49:17.0000000-06:00,4741.047,58.105,4738,4741.047,799.009,40.74,170.4,520.425
2018-07-25T23:49:19.0000000-06:00,4741.143,58.01,4738,4741.143,799.857,40.583,160.214,512.521
2018-07-25T23:49:21.0000000-06:00,4741.235,57.918,4738.5,4741.235,799.009,40.644,160.214,506.59
2018-07-25T23:49:23.0000000-06:00,4741.3,57.852,4738.5,4741.3,799.574,40.105,160.214,524.53
2018-07-25T23:49:25.0000000-06:00,4741.394,57.758,4738.5,4741.394,799.292,40.24,160.214,524.594
2018-07-25T23:49:27.0000000-06:00,4741.523,57.629,4738.5,4741.523,800.14,40.774,160.214,537.763
2018-07-25T23:49:29.0000000-06:00,4741.629,57.564,4738.5,4741.629,799.857,41.167,160.214,501.259
2018-07-25T23:49:31.0000000-06:00,4741.653,57.5,4738.5,4741.653,800.14,41.294,159.08,477.262
2018-07-25T23:49:33.0000000-06:00,4741.717,57.435,4739,4741.717,800.14,41.658,159.08,433.138
2018-07-25T23:49:35.0000000-06:00,4741.723,57.429,4739,4741.723,799.857,41.39,159.08,433.688
2018-07-25T23:49:37.0000000-06:00,4741.725,57.428,4739,4741.725,800.14,40.773,159.08,429.178
2018-07-25T23:49:39.0000000-06:00,4741.765,57.388,4739,4741.765,800.141,40.347,159.08,394.797
2018-07-25T23:49:41.0000000-06:00,4741.821,57.331,4739,4741.821,800.141,40.495,62.2,412.699
2018-07-25T23:49:43.0000000-06:00,4741.862,57.291,4739.5,4741.862,799.857,40.448,62.2,403.72
2018-07-25T23:49:45.0000000-06:00,4741.927,57.226,4739.5,4741.927,800.141,40.71,62.2,353.742
2018-07-25T23:49:47.0000000-06:00,4741.996,57.156,4739.5,4741.996,800.424,41.077,62.2,359.453
2018-07-25T23:49:49.0000000-06:00,4742.017,57.135,4739.5,4742.017,800.707,41.46,62.2,341.15
2018-07-25T23:49:51.0000000-06:00,4742.051,57.101,4739.5,4742.051,800.424,40.962,62.2,362.349
2018-07-25T23:49:53.0000000-06:00,4742.068,57.084,4740,4742.068,800.424,41.232,77.249,378.169
2018-07-25T23:49:55.0000000-06:00,4742.12,57.033,4740,4742.12,800.424,40.853,77.249,415.23
2018-07-25T23:49:57.0000000-06:00,4742.153,57,4740,4742.153,800.141,40.836,77.249,426.41
2018-07-25T23:49:59.0000000-06:00,4742.206,56.947,4740,4742.206,800.14,40.586,77.249,459.467
2018-07-25T23:50:01.0000000-06:00,4742.299,56.853,4740,4742.299,800.424,40.625,77.249,428.642
2018-07-25T23:50:03.0000000-06:00,4742.373,56.815,4740,4742.373,800.424,40.188,77.249,434.228
2018-07-25T23:50:05.0000000-06:00,4742.445,56.707,4740,4742.445,800.141,40.429,97.598,450.524
2018-07-25T23:50:07.0000000-06:00,4742.505,56.648,4740.5,4742.505,800.14,40.504,97.598,469.009
2018-07-25T23:50:09.0000000-06:00,4742.525,56.627,4740.5,4742.525,800.141,40.381,97.598,475.851
2018-07-25T23:50:11.0000000-06:00,4742.556,56.596,4740.5,4742.556,800.14,40.765,97.598,475.362
2018-07-25T23:50:13.0000000-06:00,4742.595,56.557,4740.5,4742.595,799.857,41.053,97.598,424.351
2018-07-25T23:50:15.0000000-06:00,4742.649,56.503,4740.5,4742.649,800.141,40.929,85.693,451.879
2018-07-25T23:50:17.0000000-06:00,4742.693,56.46,4740.5,4742.693,799.857,40.558,85.693,453.448
2018-07-25T23:50:19.0000000-06:00,4742.759,56.394,4741,4742.759,800.14,40.678,85.693,442.335
2018-07-25T23:50:21.0000000-06:00,4742.839,56.314,4741,4742.839,800.424,40.672,85.693,395.456
2018-07-25T23:50:23.0000000-06:00,4742.87,56.257,4741,4742.87,800.14,40.473,85.693,421.255
2018-07-25T23:50:25.0000000-06:00,4742.942,56.21,4741,4742.942,800.14,40.714,85.693,420.241
2018-07-25T23:50:27.0000000-06:00,4742.973,56.188,4741,4742.973,800.424,40.49,96.058,424.607
2018-07-25T23:50:29.0000000-06:00,4742.998,56.155,4741.5,4742.998,800.707,40.994,96.058,426.123
2018-07-25T23:50:31.0000000-06:00,4743.036,56.116,4741.5,4743.036,799.857,41.38,96.058,442.217
2018-07-25T23:50:33.0000000-06:00,4743.085,56.089,4741.5,4743.085,800.707,41.102,96.058,452.706
2018-07-25T23:50:35.0000000-06:00,4743.114,56.038,4741.5,4743.114,800.424,41.222,96.058,418.878
2018-07-25T23:50:37.0000000-06:00,4743.178,55.974,4741.5,4743.178,800.14,41.688,96.058,364.958
2018-07-25T23:50:39.0000000-06:00,4743.215,55.937,4741.5,4743.215,800.707,41.314,75.532,374.647
2018-07-25T23:50:41.0000000-06:00,4743.264,55.889,4741.5,4743.264,800.424,40.842,75.532,398.28
2018-07-25T23:50:43.0000000-06:00,4743.329,55.823,4741.5,4743.329,800.424,41.047,75.532,430.539
2018-07-25T23:50:45.0000000-06:00,4743.369,55.783,4741.5,4743.369,800.424,40.5,75.532,432.299
2018-07-25T23:50:47.0000000-06:00,4743.433,55.719,4741.5,4743.433,800.424,40.175,75.532,378.275
2018-07-25T23:50:49.0000000-06:00,4743.489,55.664,4741.5,4743.489,800.424,39.707,75.532,392.705
2018-07-25T23:50:51.0000000-06:00,4743.528,55.624,4742,4743.528,800.424,39.716,75.532,431.454
2018-07-25T23:50:53.0000000-06:00,4743.582,55.571,4742,4743.582,799.857,39.94,93.125,440.505
2018-07-25T23:50:55.0000000-06:00,4743.637,55.516,4742,4743.637,800.707,40.898,93.125,434.828
2018-07-25T23:50:57.0000000-06:00,4743.703,55.476,4742,4743.703,800.141,41.507,93.125,395.951
2018-07-25T23:50:59.0000000-06:00,4743.744,55.408,4742,4743.744,800.14,42.071,93.125,417.587
2018-07-25T23:51:01.0000000-06:00,4743.809,55.344,4742,4743.809,800.141,42.303,93.125,401.685
2018-07-25T23:51:03.0000000-06:00,4743.856,55.31,4742,4743.856,800.424,42.299,96.363,466.027
2018-07-25T23:51:05.0000000-06:00,4743.892,55.26,4742,4743.892,800.424,41.485,96.363,517.631
2018-07-25T23:51:07.0000000-06:00,4743.955,55.197,4742,4743.955,800.141,41.416,96.363,523.234
2018-07-25T23:51:09.0000000-06:00,4743.998,55.155,4742.5,4743.998,800.141,41.496,96.363,512.047
2018-07-25T23:51:11.0000000-06:00,4744.054,55.098,4742.5,4744.054,799.857,41.177,96.363,456.866
2018-07-25T23:51:13.0000000-06:00,4744.119,55.034,4742.5,4744.119,799.857,41.387,96.363,433.391
2018-07-25T23:51:15.0000000-06:00,4744.16,54.993,4742.5,4744.16,799.574,41.739,96.363,421.347
2018-07-25T23:51:17.0000000-06:00,4744.215,54.938,4742.5,4744.215,800.14,41.49,92.442,416.183
2018-07-25T23:51:19.0000000-06:00,4744.268,54.884,4742.5,4744.268,800.141,41.581,92.442,431.418
2018-07-25T23:51:21.0000000-06:00,4744.323,54.829,4742.5,4744.323,800.14,41.941,92.442,466.023
2018-07-25T23:51:23.0000000-06:00,4744.381,54.771,4742.5,4744.381,799.857,41.91,92.442,465.176
2018-07-25T23:51:25.0000000-06:00,4744.423,54.73,4742.5,4744.423,800.424,41.462,92.442,448.229
2018-07-25T23:51:27.0000000-06:00,4744.495,54.658,4742.5,4744.495,799.857,41.257,92.442,446.675
2018-07-25T23:51:29.0000000-06:00,4744.549,54.604,4742.5,4744.549,800.424,40.994,99.4,413.115
2018-07-25T23:51:31.0000000-06:00,4744.602,54.551,4742.5,4744.602,800.424,40.772,99.4,443.064
2018-07-25T23:51:33.0000000-06:00,4744.653,54.5,4743,4744.653,800.424,40.381,99.4,452.122
2018-07-25T23:51:35.0000000-06:00,4744.672,54.481,4743,4744.672,799.857,40.488,99.4,440.001
2018-07-25T23:51:37.0000000-06:00,4744.727,54.425,4743,4744.727,800.424,40.354,99.4,458.841
2018-07-25T23:51:39.0000000-06:00,4744.777,54.375,4743,4744.777,799.857,40.066,99.4,454.222
2018-07-25T23:51:41.0000000-06:00,4744.834,54.318,4743,4744.834,800.14,39.991,88.857,406.18
2018-07-25T23:51:43.0000000-06:00,4744.877,54.275,4743,4744.877,800.141,40.026,88.857,382.172
2018-07-25T23:51:45.0000000-06:00,4744.961,54.192,4743,4744.961,800.424,39.468,88.857,384.871
2018-07-25T23:51:47.0000000-06:00,4744.988,54.142,4743,4744.988,800.707,39.565,88.857,401.143
2018-07-25T23:51:49.0000000-06:00,4745.04,54.113,4743,4745.04,800.707,39.579,88.857,416.165
2018-07-25T23:51:51.0000000-06:00,4745.064,54.088,4743,4745.064,800.141,39.595,88.857,438.09
2018-07-25T23:51:53.0000000-06:00,4745.089,54.063,4743.5,4745.089,800.14,39.222,88.857,478.89
2018-07-25T23:51:55.0000000-06:00,4745.119,54.034,4743.5,4745.119,799.857,39.857,75.399,480.429
2018-07-25T23:51:57.0000000-06:00,4745.166,53.987,4743.5,4745.166,800.424,39.797,75.399,450.358
2018-07-25T23:51:59.0000000-06:00,4745.221,53.932,4743.5,4745.221,799.574,39.757,75.399,448.169
2018-07-25T23:52:01.0000000-06:00,4745.289,53.864,4743.5,4745.289,800.14,40.211,75.399,494.753
2018-07-25T23:52:03.0000000-06:00,4745.356,53.797,4743.5,4745.356,799.857,40.757,75.399,536.317
2018-07-25T23:52:05.0000000-06:00,4745.385,53.768,4743.5,4745.385,800.14,40.547,75.399,523.35
2018-07-25T23:52:07.0000000-06:00,4745.425,53.727,4743.5,4745.425,799.857,41.013,88.496,522.49
2018-07-25T23:52:09.0000000-06:00,4745.494,53.659,4743.5,4745.494,799.857,41.163,88.496,565.386
2018-07-25T23:52:11.0000000-06:00,4745.551,53.601,4743.5,4745.551,799.009,40.569,88.496,586.742
2018-07-25T23:52:13.0000000-06:00,4745.602,53.551,4744,4745.602,799.574,40.651,88.496,618.935
2018-07-25T23:52:15.0000000-06:00,4745.674,53.479,4744,4745.674,799.292,40.61,88.496,573.937
2018-07-25T23:52:17.0000000-06:00,4745.716,53.436,4744,4745.716,799.857,40.431,88.496,537.566
2018-07-25T23:52:19.0000000-06:00,4745.782,53.37,4744,4745.782,799.292,40.542,88.496,499.85
2018-07-25T23:52:21.0000000-06:00,4745.87,53.282,4744,4745.87,799.574,40.857,105.568,510.988
2018-07-25T23:52:23.0000000-06:00,4745.923,53.23,4744,4745.923,799.574,40.983,105.568,517.698
2018-07-25T23:52:25.0000000-06:00,4746.015,53.138,4744,4746.015,799.857,41.344,105.568,507.334
2018-07-25T23:52:27.0000000-06:00,4746.126,53.026,4744,4746.126,799.857,41.615,105.568,505.542
2018-07-25T23:52:29.0000000-06:00,4746.227,52.926,4744,4746.227,800.14,41.63,105.568,459.832
2018-07-25T23:52:31.0000000-06:00,4746.275,52.877,4744.5,4746.275,799.857,41.036,105.568,431.184
2018-07-25T23:52:33.0000000-06:00,4746.313,52.852,4744.5,4746.313,800.14,41.294,134.662,476.526
2018-07-25T23:52:35.0000000-06:00,4746.321,52.832,4744.5,4746.321,799.857,41.22,134.662,462.966
2018-07-25T23:52:37.0000000-06:00,4746.357,52.795,4744.5,4746.357,800.14,40.616,134.662,463.649
2018-07-25T23:52:39.0000000-06:00,4746.448,52.704,4744.5,4746.448,799.857,40.823,134.662,420.525
2018-07-25T23:52:41.0000000-06:00,4746.521,52.632,4744.5,4746.521,800.14,40.985,134.662,421.179
2018-07-25T23:52:43.0000000-06:00,4746.639,52.513,4744.5,4746.639,800.424,40.656,134.662,366.545
2018-07-25T23:52:45.0000000-06:00,4746.69,52.462,4744.5,4746.69,800.707,40.437,134.662,374.138
2018-07-25T23:52:47.0000000-06:00,4746.714,52.439,4744.5,4746.714,800.14,40.628,106.489,399.773
2018-07-25T23:52:49.0000000-06:00,4746.714,52.438,4745,4746.714,800.424,40.436,106.489,376.931
2018-07-25T23:52:51.0000000-06:00,4746.726,52.427,4745,4746.726,800.424,40.576,106.489,366.056
2018-07-25T23:52:53.0000000-06:00,4746.768,52.384,4745,4746.768,800.14,40.536,106.489,347.933
2018-07-25T23:52:55.0000000-06:00,4746.794,52.359,4745,4746.794,800.14,41.057,106.489,305.926
2018-07-25T23:52:57.0000000-06:00,4746.846,52.307,4745,4746.846,800.707,41.099,106.489,276.442
2018-07-25T23:52:59.0000000-06:00,4746.911,52.242,4745,4746.911,800.424,41.372,106.489,316.569
2018-07-25T23:53:01.0000000-06:00,4746.945,52.208,4745,4746.969,800.707,41.129,60.854,334.411
2018-07-25T23:53:03.0000000-06:00,4746.985,52.16,4745,4746.985,800.707,41.109,60.854,345.767
2018-07-25T23:53:05.0000000-06:00,4747.013,52.139,4745,4747.013,800.991,40.478,60.854,308.88
2018-07-25T23:53:07.0000000-06:00,4747.053,52.099,4745,4747.053,800.424,40.472,60.854,280.729
2018-07-25T23:53:09.0000000-06:00,4747.079,52.073,4745,4747.079,800.707,40.003,60.854,287.843
2018-07-25T23:53:11.0000000-06:00,4747.132,52.021,4745,4747.132,800.707,40.472,60.854,277.733
2018-07-25T23:53:13.0000000-06:00,4747.154,51.978,4745.5,4747.154,800.707,41.046,60.854,267.852
2018-07-25T23:53:15.0000000-06:00,4747.207,51.946,4745.5,4747.207,801.274,41.12,64.228,322.021
2018-07-25T23:53:17.0000000-06:00,4747.222,51.931,4745.5,4747.222,800.991,41.565,64.228,320.844
2018-07-25T23:53:19.0000000-06:00,4747.226,51.926,4745.5,4747.226,800.991,42.015,64.228,315.357
2018-07-25T23:53:21.0000000-06:00,4747.258,51.894,4745.5,4747.258,800.707,41.472,64.228,270.871
2018-07-25T23:53:23.0000000-06:00,4747.33,51.823,4745.5,4747.33,800.707,40.795,64.228,256.17
2018-07-25T23:53:25.0000000-06:00,4747.397,51.781,4745.5,4747.397,800.99,40.679,64.228,285.945
2018-07-25T23:53:27.0000000-06:00,4747.425,51.727,4746,4747.425,800.99,40.347,64.228,287.334
2018-07-25T23:53:29.0000000-06:00,4747.472,51.68,4746,4747.472,800.707,39.988,71.829,294.754
2018-07-25T23:53:31.0000000-06:00,4747.53,51.623,4746,4747.53,800.991,40.679,71.829,340.5
2018-07-25T23:53:33.0000000-06:00,4747.573,51.579,4746,4747.573,800.991,41.05,71.829,353.626
2018-07-25T23:53:35.0000000-06:00,4747.606,51.547,4746,4747.606,800.707,41.57,71.829,353.302
2018-07-25T23:53:37.0000000-06:00,4747.636,51.517,4746,4747.636,800.424,42.191,71.829,324.186
2018-07-25T23:53:39.0000000-06:00,4747.661,51.492,4746,4747.661,800.424,42.317,71.829,312.041
2018-07-25T23:53:41.0000000-06:00,4747.706,51.446,4746,4747.706,800.707,41.728,71.829,322.338
2018-07-25T23:53:43.0000000-06:00,4747.751,51.402,4746.5,4747.751,800.424,41.486,70.52,328.271
2018-07-25T23:53:45.0000000-06:00,4747.796,51.356,4746.5,4747.796,800.991,41.162,70.52,371.455
2018-07-25T23:53:47.0000000-06:00,4747.842,51.311,4746.5,4747.842,800.707,39.989,70.52,384.126
2018-07-25T23:53:49.0000000-06:00,4747.88,51.273,4746.5,4747.88,800.424,40.276,70.52,423.558
2018-07-25T23:53:51.0000000-06:00,4747.929,51.224,4746.5,4747.929,800.424,40.514,70.52,425.447
2018-07-25T23:53:53.0000000-06:00,4747.964,51.17,4746.5,4747.964,800.707,40.629,70.52,422.736
2018-07-25T23:53:55.0000000-06:00,4748.024,51.128,4746.5,4748.024,799.857,41.139,70.52,428.832
2018-07-25T23:53:57.0000000-06:00,4748.077,51.076,4746.5,4748.077,800.424,41.493,70.52,412.522
2018-07-25T23:53:59.0000000-06:00,4748.167,50.986,4746.5,4748.167,800.141,41.647,81.488,403.13
2018-07-25T23:54:01.0000000-06:00,4748.217,50.936,4746.5,4748.217,800.14,41.643,81.488,390.723
